OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,ShippingCost,Region,PaymentMethod
11252,2024-02-07,C1898,P1002,4,4339,10,34.29,R004,Debit Card
11267,2024-06-22,C1329,P1046,5,2728,15,195.84,R004,Debit Card
11269,2024-01-24,C1792,P1017,1,4392,15,141.24,R004,Net Banking
11273,2024-03-09,C1491,P1011,4,2225,0,95.75,R004,UPI
11277,2024-02-29,C1727,P1025,2,2588,5,46.57,R004,Net Banking
11280,2024-03-15,C1137,P1046,1,2728,5,178.59,R004,Debit Card
11281,2024-02-07,C1722,P1010,1,3789,20,73.3,R004,Debit Card
11282,2024-06-26,C1936,P1013,3,2756,10,179.12,R004,COD
11293,2024-06-26,C1854,P1003,1,3872,0,128.25,R004,Credit Card
11297,2024-01-18,C1457,P1018,5,4388,15,138.51,R004,Debit Card
11298,2024-04-04,C1466,P1020,1,1039,0,98.09,R004,COD
11302,2024-02-17,C1799,P1044,3,523,20,55.13,R004,Net Banking
11304,2024-05-31,C1919,P1028,3,324,15,55.97,R004,Net Banking
11311,2024-01-11,C1948,P1036,5,1859,0,190.64,R004,Debit Card
11313,2024-01-28,C1221,P1048,4,2546,5,152.87,R004,Credit Card
11315,2024-02-29,C1000,P1031,5,2313,20,84.88,R004,Credit Card
11318,2024-05-16,C1871,P1024,3,2816,15,138.16,R004,Net Banking
11319,2024-06-04,C1280,P1023,5,3513,20,159.92,R004,Net Banking
11323,2024-04-23,C1167,P1049,2,4020,5,33.67,R004,COD
11325,2024-01-27,C1227,P1011,5,2225,15,189.36,R004,Debit Card
11326,2024-01-19,C1378,P1049,3,4020,20,169.88,R004,Credit Card
11330,2024-03-03,C1825,P1015,5,3395,15,188.63,R004,Debit Card
11331,2024-03-27,C1512,P1032,2,4368,0,79.06,R004,COD
11333,2024-06-05,C1983,P1036,1,1859,5,195.42,R004,Net Banking
11334,2024-04-09,C1834,P1028,3,324,10,78.09,R004,COD
11337,2024-02-27,C1121,P1008,5,4823,20,161.97,R004,UPI
11342,2024-06-08,C1040,P1045,5,500,15,158.4,R004,UPI
11344,2024-02-02,C1345,P1025,1,2588,15,107.53,R004,COD
11348,2024-05-27,C1006,P1000,1,687,5,169.35,R004,Credit Card
11350,2024-01-02,C1714,P1007,1,4897,5,195.11,R004,UPI
11353,2024-01-30,C1527,P1027,3,3348,20,119.24,R004,Debit Card
11357,2024-03-29,C1214,P1011,3,2225,20,129,R004,Debit Card
11365,2024-04-11,C1683,P1041,3,3836,0,143.17,R004,Debit Card
11366,2024-02-02,C1692,P1048,3,2546,5,82.84,R004,Net Banking
11376,2024-05-25,C1782,P1014,3,2118,15,77.74,R004,UPI
11379,2024-03-30,C1808,P1020,5,1039,5,156.47,R004,COD
11388,2024-01-08,C1065,P1011,5,2225,20,104.29,R004,Debit Card
11392,2024-04-27,C1864,P1010,5,3789,10,163.01,R004,Debit Card
11399,2024-01-27,C1085,P1045,1,500,20,67.71,R004,COD
11401,2024-04-10,C1210,P1027,3,3348,0,186.41,R004,Net Banking
11402,2024-05-22,C1186,P1027,2,3348,10,183.18,R004,Debit Card
11404,2024-06-02,C1643,P1043,3,3422,0,83.11,R004,Net Banking
11406,2024-05-26,C1850,P1027,1,3348,10,58.51,R004,Debit Card
11409,2024-06-21,C1972,P1007,2,4897,10,144.96,R004,Net Banking
11413,2024-05-01,C1125,P1004,2,2933,5,29.94,R004,COD
11414,2024-04-18,C1992,P1009,1,3193,5,107.31,R004,Net Banking
11416,2024-02-17,C1129,P1014,2,2118,15,165.07,R004,COD
11419,2024-04-28,C1315,P1000,4,687,0,105.24,R004,Debit Card
11420,2024-06-16,C1241,P1008,2,4823,5,111.38,R004,COD
11424,2024-02-09,C1252,P1006,1,4451,20,156.46,R004,Debit Card
11430,2024-06-15,C1389,P1049,5,4020,20,70.7,R004,Debit Card
11431,2024-01-07,C1105,P1040,3,3363,0,48.52,R004,Net Banking
11432,2024-05-15,C1121,P1020,4,1039,20,80.15,R004,COD
11434,2024-06-27,C1674,P1040,3,3363,5,80.45,R004,Debit Card
11436,2024-01-08,C1328,P1003,3,3872,10,169.69,R004,Debit Card
11437,2024-02-10,C1064,P1044,4,523,5,131.72,R004,Credit Card
11438,2024-06-24,C1229,P1007,2,4897,5,28.61,R004,COD
11443,2024-05-20,C1960,P1040,5,3363,10,59.64,R004,UPI
11451,2024-05-10,C1995,P1025,2,2588,15,86.55,R004,UPI
11454,2024-06-07,C1162,P1022,5,3803,10,25.76,R004,COD
11459,2024-03-30,C1570,P1042,4,1242,0,177.29,R004,COD
11460,2024-02-23,C1789,P1032,1,4368,10,88.56,R004,Debit Card
11462,2024-03-04,C1051,P1001,3,3570,5,25.46,R004,Net Banking
11470,2024-04-01,C1749,P1013,2,2756,5,175.86,R004,Credit Card
11478,2024-04-21,C1617,P1001,1,3570,5,97.81,R004,Debit Card
11482,2024-05-03,C1251,P1032,3,4368,0,61.75,R004,Debit Card
11483,2024-02-21,C1606,P1003,5,3872,0,152.25,R004,Debit Card
11488,2024-03-14,C1132,P1032,5,4368,20,94.78,R004,Debit Card
11489,2024-04-03,C1948,P1035,5,2408,20,138.45,R004,UPI
11490,2024-03-12,C1127,P1030,1,1701,0,146.56,R004,Net Banking
11494,2024-05-19,C1219,P1024,2,2816,15,47.46,R004,Debit Card
11495,2024-06-11,C1089,P1049,2,4020,0,190.59,R004,COD
11497,2024-04-17,C1998,P1041,1,3836,5,121.09,R004,Net Banking
11502,2024-02-05,C1847,P1049,2,4020,0,199.63,R004,Credit Card
11504,2024-01-16,C1415,P1024,2,2816,15,181.26,R004,Credit Card
11515,2024-03-04,C1803,P1047,4,4706,0,166.86,R004,UPI
11516,2024-02-28,C1915,P1049,1,4020,15,156.82,R004,Net Banking
11519,2024-02-14,C1125,P1007,2,4897,20,171.26,R004,Credit Card
11521,2024-05-25,C1194,P1031,3,2313,20,108.01,R004,Credit Card
11525,2024-05-27,C1655,P1003,1,3872,0,40.5,R004,Debit Card
11530,2024-04-08,C1093,P1034,3,4257,15,108.46,R004,Debit Card
11532,2024-01-12,C1361,P1016,3,3694,20,148.25,R004,UPI
11535,2024-01-09,C1625,P1009,2,3193,15,118.49,R004,COD
11536,2024-06-22,C1141,P1039,3,3016,5,52,R004,COD
11537,2024-02-24,C1302,P1024,2,2816,15,130.03,R004,UPI
11538,2024-05-04,C1828,P1013,5,2756,5,105.21,R004,Debit Card
11539,2024-01-29,C1569,P1003,5,3872,5,27.48,R004,Debit Card
11545,2024-05-15,C1226,P1026,2,3408,10,134.16,R004,COD
11548,2024-02-29,C1127,P1025,3,2588,0,167.23,R004,Net Banking
11549,2024-01-07,C1548,P1013,3,2756,5,101.57,R004,COD
11551,2024-03-16,C1391,P1005,4,3828,10,121.49,R004,Net Banking
11555,2024-02-24,C1420,P1020,2,1039,20,127.24,R004,UPI
11559,2024-02-23,C1862,P1045,4,500,10,157.73,R004,Net Banking
11563,2024-02-09,C1814,P1016,3,3694,15,188.84,R004,Debit Card
11565,2024-03-27,C1538,P1006,3,4451,0,48.75,R004,Debit Card
11566,2024-03-10,C1967,P1008,3,4823,0,170.57,R004,Net Banking
11571,2024-03-16,C1203,P1005,4,3828,15,137.18,R004,Debit Card
11580,2024-04-14,C1792,P1004,5,2933,5,116.47,R004,UPI
11585,2024-05-25,C1560,P1030,2,1701,10,169.83,R004,Credit Card
11596,2024-06-30,C1673,P1003,2,3872,10,144.55,R004,Credit Card
11600,2024-02-26,C1164,P1030,1,1701,10,125.05,R004,UPI
11602,2024-03-27,C1420,P1012,5,3726,20,176.65,R004,COD
11604,2024-04-04,C1591,P1004,3,2933,10,44.79,R004,Net Banking
11609,2024-06-22,C1456,P1012,1,3726,0,20.34,R004,Debit Card
11612,2024-06-20,C1581,P1015,4,3395,20,138.38,R004,UPI
11624,2024-04-27,C1431,P1028,2,324,20,168.41,R004,Credit Card
11625,2024-03-12,C1987,P1033,3,1800,15,186.06,R004,UPI
11627,2024-02-13,C1181,P1014,5,2118,10,132.82,R004,Debit Card
11632,2024-06-10,C1181,P1007,3,4897,0,28.1,R004,Credit Card
11634,2024-04-28,C1327,P1013,1,2756,0,139.74,R004,Credit Card
11638,2024-05-07,C1408,P1005,5,3828,0,76.47,R004,UPI
11643,2024-01-25,C1612,P1036,3,1859,0,27.79,R004,UPI
11645,2024-05-28,C1273,P1040,3,3363,10,49.59,R004,COD
11646,2024-03-31,C1627,P1033,3,1800,0,68.5,R004,Credit Card
11649,2024-03-08,C1202,P1024,3,2816,20,84.3,R004,Net Banking
11652,2024-06-10,C1549,P1042,3,1242,15,190.15,R004,Net Banking
11654,2024-01-03,C1979,P1028,4,324,0,101.41,R004,UPI
11657,2024-05-15,C1466,P1027,3,3348,0,111.3,R004,Credit Card
11669,2024-02-17,C1852,P1046,5,2728,15,37.19,R004,Net Banking
11684,2024-01-25,C1028,P1007,5,4897,10,144.8,R004,UPI
11687,2024-02-05,C1353,P1013,4,2756,15,179.76,R004,UPI
11691,2024-02-11,C1902,P1009,4,3193,20,163.95,R004,UPI
11692,2024-05-01,C1638,P1034,3,4257,10,136.82,R004,Debit Card
11695,2024-04-06,C1268,P1000,4,687,20,73.97,R004,COD
11698,2024-01-08,C1908,P1001,2,3570,15,99.89,R004,UPI
11699,2024-04-28,C1862,P1026,5,3408,5,23.4,R004,UPI
11704,2024-04-27,C1347,P1032,3,4368,15,58.96,R004,UPI
11713,2024-05-09,C1427,P1006,5,4451,15,153.45,R004,Credit Card
11715,2024-06-06,C1671,P1021,1,3949,10,139.61,R004,Net Banking
11721,2024-02-14,C1403,P1008,4,4823,10,177.91,R004,Credit Card
11725,2024-05-06,C1521,P1028,3,324,15,139.43,R004,Debit Card
11727,2024-04-23,C1708,P1015,2,3395,0,150.53,R004,Net Banking
11729,2024-03-16,C1568,P1043,2,3422,15,31.64,R004,Debit Card
11730,2024-03-20,C1429,P1028,5,324,20,119.33,R004,Credit Card
11740,2024-06-29,C1205,P1029,2,4723,0,148.43,R004,Debit Card
11742,2024-03-10,C1006,P1010,5,3789,10,21.74,R004,UPI
11745,2024-01-29,C1755,P1021,1,3949,0,88.54,R004,Credit Card
11746,2024-01-22,C1192,P1043,1,3422,10,124.96,R004,UPI
11747,2024-02-01,C1733,P1028,3,324,15,125.13,R004,COD
11748,2024-02-03,C1909,P1019,5,1941,20,120.7,R004,UPI
11753,2024-02-29,C1618,P1033,2,1800,20,129.56,R004,Credit Card
11754,2024-03-16,C1201,P1003,1,3872,5,136.32,R004,Net Banking
11756,2024-02-17,C1843,P1029,1,4723,5,121.5,R004,UPI
11759,2024-06-24,C1318,P1030,2,1701,15,22,R004,Credit Card
11765,2024-03-05,C1285,P1007,5,4897,0,53.6,R004,Debit Card
11767,2024-02-06,C1423,P1025,2,2588,10,164.05,R004,Debit Card
11768,2024-04-23,C1460,P1017,5,4392,10,123.51,R004,Net Banking
11770,2024-03-05,C1211,P1036,4,1859,5,86.43,R004,UPI
11771,2024-04-03,C1741,P1037,2,4039,0,55.94,R004,Debit Card
11779,2024-02-08,C1164,P1025,3,2588,10,34.21,R004,Credit Card
11785,2024-01-15,C1758,P1037,4,4039,5,97.57,R004,COD
11790,2024-04-26,C1353,P1039,1,3016,0,98.14,R004,Credit Card
11795,2024-05-29,C1562,P1028,1,324,20,70.3,R004,COD
11801,2024-03-31,C1158,P1017,2,4392,0,116.05,R004,Net Banking
11806,2024-05-12,C1118,P1028,2,324,15,169.77,R004,Credit Card
11807,2024-03-13,C1242,P1031,2,2313,20,143.16,R004,Credit Card
11808,2024-03-13,C1649,P1013,4,2756,20,121.8,R004,Debit Card
11812,2024-04-27,C1833,P1029,3,4723,20,197.12,R004,Debit Card
11818,2024-05-01,C1743,P1011,2,2225,0,106.72,R004,UPI
11822,2024-04-16,C1838,P1043,4,3422,0,168.63,R004,COD
11827,2024-06-29,C1217,P1019,2,1941,10,38.87,R004,Debit Card
11830,2024-06-18,C1642,P1044,4,523,15,116.74,R004,Debit Card
11832,2024-02-17,C1195,P1002,5,4339,20,96.79,R004,COD
11837,2024-01-26,C1834,P1003,3,3872,5,158.02,R004,Net Banking
11838,2024-01-02,C1882,P1035,2,2408,5,162.17,R004,Net Banking
11839,2024-03-05,C1758,P1029,1,4723,10,58.33,R004,COD
11840,2024-06-23,C1208,P1040,5,3363,5,150.22,R004,UPI
11848,2024-01-04,C1925,P1011,5,2225,5,87.19,R004,Debit Card
11856,2024-03-19,C1680,P1012,3,3726,20,31.53,R004,Credit Card
11862,2024-02-29,C1113,P1011,5,2225,10,183.71,R004,Debit Card
11863,2024-03-24,C1029,P1032,2,4368,0,87.34,R004,COD
11864,2024-06-29,C1858,P1034,3,4257,0,174.27,R004,Debit Card
11865,2024-04-25,C1020,P1034,5,4257,10,83.79,R004,Debit Card
11866,2024-03-16,C1728,P1002,5,4339,5,142.69,R004,Net Banking
11869,2024-02-21,C1504,P1048,2,2546,5,193.15,R004,Credit Card
11891,2024-04-30,C1010,P1002,1,4339,15,116.8,R004,Debit Card
11894,2024-03-14,C1591,P1025,1,2588,5,100.33,R004,Debit Card
11896,2024-04-16,C1253,P1015,3,3395,0,53.42,R004,Net Banking
11898,2024-05-02,C1406,P1038,1,2937,5,111.05,R004,COD
11900,2024-03-27,C1012,P1046,3,2728,10,73.46,R004,Credit Card
11901,2024-02-25,C1151,P1003,2,3872,20,38.5,R004,Debit Card
11905,2024-03-09,C1703,P1030,3,1701,5,187.04,R004,Net Banking
11907,2024-01-15,C1336,P1024,1,2816,10,198.4,R004,Debit Card
11908,2024-01-20,C1665,P1036,5,1859,10,141.3,R004,COD
11910,2024-06-21,C1801,P1025,2,2588,0,22.89,R004,UPI
11918,2024-02-17,C1982,P1030,1,1701,20,172.39,R004,COD
11922,2024-03-18,C1139,P1022,2,3803,20,164.99,R004,UPI
11930,2024-03-04,C1414,P1049,1,4020,20,169.93,R004,UPI
11932,2024-05-06,C1458,P1048,3,2546,15,134.48,R004,Debit Card
11938,2024-01-25,C1304,P1039,5,3016,15,134.26,R004,Debit Card
11939,2024-06-15,C1012,P1047,2,4706,10,121.03,R004,Debit Card
11941,2024-06-19,C1779,P1013,1,2756,0,172.23,R004,Net Banking
11942,2024-01-31,C1997,P1044,1,523,20,198.93,R004,UPI
11943,2024-03-02,C1640,P1018,4,4388,0,129.41,R004,COD
11944,2024-05-05,C1710,P1010,4,3789,10,51.32,R004,Debit Card
11945,2024-02-12,C1895,P1044,2,523,10,135.65,R004,Net Banking
11949,2024-04-05,C1502,P1037,2,4039,15,45.38,R004,Debit Card
11959,2024-06-14,C1276,P1045,3,500,15,104.73,R004,UPI
11969,2024-05-08,C1942,P1001,2,3570,0,123.18,R004,UPI
11977,2024-05-09,C1365,P1044,3,523,20,37.42,R004,Credit Card
11978,2024-03-29,C1246,P1046,5,2728,20,147.71,R004,Debit Card
11994,2024-01-19,C1944,P1035,3,2408,5,101.81,R004,COD
11998,2024-01-21,C1396,P1034,4,4257,0,63.18,R004,Credit Card
12005,2024-01-06,C1317,P1022,1,3803,15,165.19,R004,Debit Card
12006,2024-01-06,C1209,P1001,2,3570,10,86.17,R004,UPI
12008,2024-05-06,C1372,P1007,1,4897,0,183.91,R004,Credit Card
12022,2024-01-27,C1669,P1030,2,1701,0,85.97,R004,UPI
12027,2024-03-23,C1150,P1026,5,3408,10,115.22,R004,Net Banking
12031,2024-04-24,C1097,P1015,3,3395,20,162.52,R004,Net Banking
12038,2024-05-23,C1245,P1014,2,2118,5,189.48,R004,Debit Card
12039,2024-04-30,C1136,P1005,5,3828,10,174.67,R004,Net Banking
12040,2024-03-04,C1514,P1026,4,3408,10,146.71,R004,Debit Card
12046,2024-06-26,C1073,P1026,2,3408,10,67.07,R004,COD
12047,2024-04-24,C1310,P1002,5,4339,10,196.89,R004,UPI
12048,2024-04-27,C1261,P1034,3,4257,15,186.76,R004,Credit Card
12051,2024-02-14,C1837,P1024,4,2816,5,161.05,R004,COD
12054,2024-04-06,C1477,P1047,1,4706,10,130.91,R004,Debit Card
12056,2024-02-15,C1552,P1017,5,4392,15,144,R004,Credit Card
12059,2024-03-17,C1222,P1036,2,1859,20,36.45,R004,COD
12063,2024-06-19,C1960,P1020,1,1039,5,20.15,R004,Debit Card
12069,2024-06-04,C1412,P1021,3,3949,10,120.07,R004,UPI
12073,2024-05-30,C1333,P1002,1,4339,0,111.84,R004,Debit Card
12075,2024-06-11,C1473,P1037,1,4039,10,135.96,R004,COD
12082,2024-04-09,C1663,P1021,5,3949,20,197.02,R004,UPI
12083,2024-01-27,C1662,P1028,3,324,5,96.02,R004,Debit Card
12085,2024-05-07,C1777,P1018,2,4388,5,73.05,R004,Debit Card
12087,2024-06-21,C1622,P1004,2,2933,5,165.94,R004,Net Banking
12093,2024-04-13,C1146,P1041,2,3836,0,49.1,R004,Net Banking
12095,2024-05-05,C1135,P1017,1,4392,0,193.84,R004,COD
12096,2024-04-07,C1090,P1041,2,3836,10,55.1,R004,Credit Card
12097,2024-05-24,C1323,P1012,1,3726,5,124.09,R004,UPI
12098,2024-04-06,C1231,P1047,3,4706,10,144.5,R004,Credit Card
12100,2024-06-15,C1152,P1038,5,2937,15,26.15,R004,COD
12103,2024-02-11,C1449,P1019,4,1941,0,179.3,R004,Debit Card
12104,2024-03-19,C1402,P1019,4,1941,10,61.12,R004,COD
12108,2024-04-24,C1945,P1038,2,2937,20,33.49,R004,Debit Card
12109,2024-03-06,C1022,P1044,4,523,20,29.54,R004,COD
12112,2024-01-22,C1039,P1037,5,4039,15,118.69,R004,Debit Card
12114,2024-04-18,C1332,P1020,5,1039,5,158.78,R004,Debit Card
12117,2024-02-10,C1704,P1031,3,2313,10,105.45,R004,Credit Card
12118,2024-06-26,C1719,P1006,1,4451,20,139.89,R004,UPI
12119,2024-02-02,C1535,P1024,5,2816,0,54.51,R004,UPI
12125,2024-01-01,C1345,P1024,2,2816,15,21.6,R004,Credit Card
12126,2024-03-06,C1936,P1037,3,4039,20,22.35,R004,Debit Card
12132,2024-04-09,C1157,P1026,3,3408,10,183.47,R004,Net Banking
12133,2024-02-05,C1535,P1042,3,1242,10,134.41,R004,Net Banking
12134,2024-05-08,C1738,P1048,5,2546,15,115.38,R004,UPI
12137,2024-03-19,C1319,P1033,5,1800,0,177.71,R004,COD
12141,2024-06-27,C1400,P1032,2,4368,10,44.24,R004,COD
12143,2024-02-17,C1147,P1028,4,324,5,28.14,R004,COD
12145,2024-04-24,C1184,P1032,1,4368,15,42.18,R004,Debit Card
12149,2024-04-02,C1050,P1021,3,3949,15,31.55,R004,COD
12155,2024-02-27,C1791,P1014,4,2118,20,135.86,R004,Credit Card
12166,2024-06-20,C1527,P1019,4,1941,0,25.33,R004,Debit Card
12169,2024-03-24,C1928,P1010,3,3789,10,41.84,R004,Credit Card
12173,2024-04-10,C1753,P1037,5,4039,0,149.53,R004,Debit Card
12178,2024-03-23,C1298,P1003,5,3872,20,42.12,R004,Net Banking
12184,2024-01-24,C1155,P1037,1,4039,15,123.33,R004,Debit Card
12186,2024-01-21,C1105,P1047,2,4706,5,193.76,R004,Credit Card
12189,2024-03-10,C1229,P1011,3,2225,20,106.22,R004,COD
12191,2024-05-16,C1639,P1035,4,2408,20,30.29,R004,UPI
12192,2024-03-14,C1121,P1025,4,2588,15,144.6,R004,Debit Card
12193,2024-05-14,C1751,P1046,4,2728,15,116.04,R004,Credit Card
12194,2024-01-24,C1606,P1007,3,4897,0,74.61,R004,UPI
12196,2024-06-11,C1861,P1002,5,4339,10,180.94,R004,COD
12199,2024-03-14,C1779,P1006,4,4451,15,40.33,R004,UPI
12202,2024-05-15,C1743,P1019,5,1941,0,120.14,R004,Debit Card
12203,2024-02-16,C1273,P1044,2,523,20,88.9,R004,Net Banking
12204,2024-06-09,C1380,P1019,2,1941,10,87.8,R004,Debit Card
12206,2024-06-16,C1260,P1041,3,3836,10,167.53,R004,UPI
12210,2024-01-27,C1185,P1046,3,2728,0,22.47,R004,UPI
12213,2024-01-01,C1075,P1038,4,2937,15,85.06,R004,Debit Card
12215,2024-03-13,C1176,P1040,3,3363,20,152.89,R004,Debit Card
12217,2024-01-17,C1681,P1019,5,1941,20,171.53,R004,Debit Card
12222,2024-04-10,C1527,P1041,3,3836,20,109.61,R004,Credit Card
12228,2024-05-06,C1978,P1001,1,3570,10,188.66,R004,Credit Card
12233,2024-02-17,C1316,P1021,2,3949,5,127.55,R004,COD
12238,2024-02-18,C1171,P1024,2,2816,15,41.67,R004,UPI
12240,2024-05-06,C1414,P1010,3,3789,15,59.84,R004,Net Banking
12241,2024-05-20,C1426,P1002,4,4339,5,38.58,R004,Net Banking
12244,2024-05-23,C1180,P1040,3,3363,10,150.8,R004,UPI
12250,2024-02-02,C1081,P1040,4,3363,15,79.32,R004,COD
12251,2024-03-24,C1337,P1034,5,4257,20,99.64,R004,COD
12257,2024-02-03,C1884,P1031,1,2313,20,143.65,R004,Credit Card
12260,2024-04-11,C1165,P1042,5,1242,20,155.29,R004,COD
12267,2024-01-26,C1296,P1019,3,1941,20,86.02,R004,COD
12268,2024-06-20,C1928,P1039,3,3016,15,195.18,R004,Debit Card
12270,2024-05-19,C1484,P1020,1,1039,0,66.54,R004,Debit Card
12274,2024-05-31,C1441,P1022,2,3803,0,150.92,R004,Credit Card
12280,2024-06-09,C1541,P1019,3,1941,15,38.84,R004,Credit Card
12281,2024-02-10,C1205,P1028,2,324,10,113.51,R004,Debit Card
12282,2024-04-13,C1072,P1020,5,1039,20,32.31,R004,Net Banking
12288,2024-03-02,C1878,P1006,1,4451,10,65.32,R004,COD
12295,2024-04-27,C1261,P1016,2,3694,15,138.7,R004,UPI
12309,2024-01-03,C1109,P1012,2,3726,20,169.29,R004,UPI
12317,2024-04-15,C1424,P1003,2,3872,15,195.8,R004,Debit Card
12320,2024-01-27,C1685,P1037,5,4039,20,55.15,R004,UPI
12337,2024-04-12,C1556,P1042,2,1242,15,124.44,R004,UPI
12340,2024-04-02,C1297,P1002,4,4339,15,23.06,R004,COD
12343,2024-02-26,C1459,P1047,4,4706,20,111.48,R004,COD
12357,2024-06-02,C1871,P1010,1,3789,10,190.05,R004,Debit Card
12370,2024-02-16,C1335,P1030,1,1701,0,78.15,R004,UPI
12376,2024-02-01,C1184,P1019,4,1941,20,77.95,R004,Credit Card
12383,2024-01-08,C1765,P1030,5,1701,5,104.2,R004,Net Banking
12386,2024-04-13,C1990,P1015,1,3395,20,53.66,R004,COD
12390,2024-02-07,C1543,P1018,3,4388,10,167.77,R004,Debit Card
12396,2024-02-27,C1336,P1037,3,4039,0,198.8,R004,Credit Card
12397,2024-02-06,C1440,P1044,2,523,15,27.34,R004,Debit Card
12418,2024-05-16,C1947,P1049,3,4020,0,70.8,R004,Net Banking
12421,2024-06-04,C1275,P1012,2,3726,5,142.24,R004,Debit Card
12430,2024-02-08,C1170,P1023,2,3513,10,35.81,R004,Net Banking
12441,2024-06-18,C1393,P1034,1,4257,20,66.91,R004,Debit Card
12443,2024-05-03,C1710,P1037,3,4039,10,67.46,R004,UPI
12449,2024-05-16,C1420,P1034,2,4257,0,79.1,R004,Net Banking
12450,2024-01-23,C1557,P1016,3,3694,0,184.4,R004,Credit Card
12456,2024-06-26,C1207,P1015,3,3395,5,51.29,R004,Debit Card
12459,2024-02-16,C1825,P1034,5,4257,0,181.01,R004,UPI
12462,2024-06-03,C1865,P1031,1,2313,10,195.33,R004,Net Banking
12463,2024-06-14,C1539,P1028,5,324,15,88.98,R004,UPI
12465,2024-05-26,C1899,P1010,5,3789,5,159.85,R004,UPI
12473,2024-04-10,C1201,P1018,5,4388,0,67.95,R004,Credit Card
12474,2024-05-31,C1589,P1020,4,1039,20,25.25,R004,Debit Card
12478,2024-03-04,C1621,P1005,2,3828,20,198.09,R004,Net Banking
12479,2024-03-22,C1183,P1033,2,1800,15,124.17,R004,COD
12484,2024-05-25,C1318,P1045,2,500,20,24.28,R004,Net Banking
12488,2024-03-09,C1742,P1021,5,3949,20,34.03,R004,COD
12507,2024-06-13,C1268,P1048,2,2546,20,33.31,R004,COD
12518,2024-04-05,C1483,P1045,5,500,20,90.65,R004,Net Banking
12519,2024-06-03,C1978,P1030,3,1701,5,46.63,R004,Credit Card
12520,2024-06-29,C1582,P1044,2,523,0,192.2,R004,UPI
12522,2024-05-03,C1274,P1039,3,3016,15,83.96,R004,UPI
12524,2024-05-30,C1859,P1035,2,2408,20,158.42,R004,COD
12529,2024-01-31,C1800,P1013,5,2756,20,101.48,R004,Net Banking
12534,2024-05-07,C1415,P1020,4,1039,0,120.16,R004,UPI
12535,2024-05-17,C1701,P1008,2,4823,20,104.39,R004,UPI
12537,2024-02-28,C1136,P1045,4,500,5,73.48,R004,Credit Card
12544,2024-01-23,C1067,P1047,4,4706,5,61.84,R004,COD
12545,2024-06-28,C1574,P1029,4,4723,0,117.8,R004,Debit Card
12552,2024-06-19,C1987,P1009,4,3193,15,189.41,R004,COD
12556,2024-01-08,C1248,P1001,1,3570,15,95.77,R004,Debit Card
12559,2024-06-28,C1828,P1034,4,4257,20,91.16,R004,Net Banking
12561,2024-02-07,C1240,P1020,1,1039,5,119.97,R004,Net Banking
12562,2024-06-18,C1337,P1017,5,4392,15,24.84,R004,Net Banking
12566,2024-02-12,C1809,P1040,3,3363,20,93.85,R004,Net Banking
12569,2024-01-31,C1491,P1040,5,3363,5,148.53,R004,Credit Card
12571,2024-01-09,C1117,P1012,3,3726,5,110.39,R004,COD
12575,2024-04-18,C1222,P1023,1,3513,0,106.97,R004,Net Banking
12586,2024-05-22,C1206,P1045,4,500,0,30.48,R004,Net Banking
12591,2024-03-02,C1587,P1019,4,1941,10,196.52,R004,Net Banking
12592,2024-06-18,C1865,P1023,4,3513,20,30.84,R004,COD
12593,2024-03-26,C1991,P1035,5,2408,20,77.41,R004,Net Banking
12601,2024-06-19,C1613,P1004,4,2933,0,68.48,R004,Credit Card
12602,2024-06-20,C1373,P1015,1,3395,15,46.14,R004,UPI
12603,2024-01-17,C1122,P1037,2,4039,5,177.16,R004,UPI
12609,2024-01-27,C1930,P1005,5,3828,15,109.87,R004,Net Banking
12618,2024-05-07,C1736,P1040,5,3363,20,192.11,R004,COD
12623,2024-05-06,C1508,P1012,2,3726,5,29.86,R004,UPI
12628,2024-02-01,C1235,P1047,5,4706,5,59.54,R004,COD
12629,2024-06-03,C1028,P1028,2,324,15,116.77,R004,UPI
12630,2024-02-02,C1713,P1006,5,4451,5,33.04,R004,COD
12640,2024-01-12,C1969,P1003,1,3872,20,139.17,R004,UPI
12646,2024-05-25,C1452,P1031,3,2313,0,37.03,R004,Debit Card
12656,2024-03-31,C1242,P1023,5,3513,10,196.55,R004,UPI
12658,2024-02-20,C1292,P1010,2,3789,15,125.76,R004,UPI
12662,2024-05-07,C1145,P1016,5,3694,15,33.52,R004,Debit Card
12664,2024-03-24,C1409,P1016,5,3694,10,63.09,R004,COD
12667,2024-04-11,C1751,P1049,1,4020,20,146.02,R004,Net Banking
12670,2024-03-03,C1104,P1025,4,2588,15,159.9,R004,Net Banking
12673,2024-03-19,C1109,P1030,4,1701,15,135.53,R004,COD
12680,2024-01-15,C1548,P1023,3,3513,5,157.17,R004,COD
12681,2024-06-09,C1086,P1014,4,2118,5,48.62,R004,UPI
12688,2024-03-22,C1243,P1041,4,3836,10,69.43,R004,Debit Card
12691,2024-03-20,C1837,P1022,2,3803,15,37.14,R004,COD
12692,2024-04-27,C1932,P1033,1,1800,10,20.8,R004,Debit Card
12703,2024-02-19,C1912,P1034,2,4257,20,164.73,R004,UPI
12709,2024-02-24,C1408,P1037,4,4039,20,184.02,R004,COD
12716,2024-03-27,C1611,P1042,5,1242,5,85.59,R004,Debit Card
12717,2024-06-17,C1723,P1015,5,3395,20,192.46,R004,COD
